,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
20,Accuracy,0.6928461790084839,0.7633920311927795,0.7252103090286255,0.940298318862915,0.7804366946220398,train,20
20,Recall,0.6928461790084839,0.7633920311927795,0.7252103090286255,0.940298318862915,0.7804366946220398,train,20
20,IoU,0.6486935615539551,0.6496570110321045,0.5046883821487427,0.34869974851608276,0.5379346609115601,train,20
21,Accuracy,0.7159717082977295,0.8311978578567505,0.7017448544502258,0.9184988141059875,0.7918533086776733,train,21
21,Recall,0.7159717082977295,0.8311978578567505,0.7017448544502258,0.9184988141059875,0.7918533086776733,train,21
21,IoU,0.6779531836509705,0.6780503392219543,0.5232815742492676,0.39581623673439026,0.5687753558158875,train,21
22,Accuracy,0.7512102723121643,0.7870641350746155,0.7687790989875793,0.9165328741073608,0.8058966398239136,train,22
22,Recall,0.7512102723121643,0.7870641350746155,0.7687790989875793,0.9165328741073608,0.8058966398239136,train,22
22,IoU,0.7122605443000793,0.6748223900794983,0.5610036253929138,0.38683244585990906,0.5837297439575195,train,22
23,Accuracy,0.757035493850708,0.8098556399345398,0.7143383622169495,0.9378172755241394,0.8047616481781006,train,23
23,Recall,0.757035493850708,0.8098556399345398,0.7143383622169495,0.9378172755241394,0.8047616481781006,train,23
23,IoU,0.7056822776794434,0.6895734071731567,0.5599119067192078,0.4131874144077301,0.5920887589454651,train,23
24,Accuracy,0.7650063633918762,0.8179449439048767,0.734513521194458,0.9344885349273682,0.8129883408546448,train,24
24,Recall,0.7650063633918762,0.8179449439048767,0.734513521194458,0.9344885349273682,0.8129883408546448,train,24
24,IoU,0.7242692112922668,0.6999631524085999,0.5511137247085571,0.41193774342536926,0.5968209505081177,train,24
25,Accuracy,0.7574515342712402,0.798639178276062,0.7665400505065918,0.915605366230011,0.8095590472221375,train,25
25,Recall,0.7574515342712402,0.798639178276062,0.7665400505065918,0.915605366230011,0.8095590472221375,train,25
25,IoU,0.7129388451576233,0.695702075958252,0.5247278213500977,0.42219141125679016,0.588890016078949,train,25
26,Accuracy,0.7200735211372375,0.8260919451713562,0.7897916436195374,0.9181084036827087,0.81351637840271,train,26
26,Recall,0.7200735211372375,0.8260919451713562,0.7897916436195374,0.9181084036827087,0.81351637840271,train,26
26,IoU,0.683519721031189,0.6979707479476929,0.5755207538604736,0.43134623765945435,0.597089409828186,train,26
27,Accuracy,0.7483093738555908,0.8113107085227966,0.7301264405250549,0.9410273432731628,0.8076934814453125,train,27
27,Recall,0.7483093738555908,0.8113107085227966,0.7301264405250549,0.9410273432731628,0.8076934814453125,train,27
27,IoU,0.7058837413787842,0.700511634349823,0.5384509563446045,0.4035007059574127,0.5870867967605591,train,27
28,Accuracy,0.7848312258720398,0.7955106496810913,0.7458452582359314,0.9421467185020447,0.817083477973938,train,28
28,Recall,0.7848312258720398,0.7955106496810913,0.7458452582359314,0.9421467185020447,0.817083477973938,train,28
28,IoU,0.7291762232780457,0.6974349617958069,0.5712112188339233,0.41398030519485474,0.6029506921768188,train,28
29,Accuracy,0.794512927532196,0.8058706521987915,0.7734803557395935,0.9210933446884155,0.8237392902374268,train,29
29,Recall,0.794512927532196,0.8058706521987915,0.7734803557395935,0.9210933446884155,0.8237392902374268,train,29
29,IoU,0.7385808825492859,0.7041906118392944,0.595349133014679,0.4463807940483093,0.621125340461731,train,29
30,Accuracy,0.7770048379898071,0.8129584193229675,0.7982342839241028,0.9318735003471375,0.8300178050994873,train,30
30,Recall,0.7770048379898071,0.8129584193229675,0.7982342839241028,0.9318735003471375,0.8300178050994873,train,30
30,IoU,0.7326772809028625,0.7212443947792053,0.5773801207542419,0.45116567611694336,0.6206168532371521,train,30
31,Accuracy,0.7622643709182739,0.860696017742157,0.7380035519599915,0.9375317692756653,0.8246239423751831,train,31
31,Recall,0.7622643709182739,0.860696017742157,0.7380035519599915,0.9375317692756653,0.8246239423751831,train,31
31,IoU,0.7221699953079224,0.7137560248374939,0.6121864318847656,0.4664599597454071,0.6286430954933167,train,31
32,Accuracy,0.7926616668701172,0.8123177289962769,0.7807885408401489,0.9244258403778076,0.8275484442710876,train,32
32,Recall,0.7926616668701172,0.8123177289962769,0.7807885408401489,0.9244258403778076,0.8275484442710876,train,32
32,IoU,0.7440460920333862,0.7062494158744812,0.5912742018699646,0.46114012598991394,0.6256774663925171,train,32
33,Accuracy,0.7938183546066284,0.8322656750679016,0.7921245694160461,0.9091718792915344,0.8318451642990112,train,33
33,Recall,0.7938183546066284,0.8322656750679016,0.7921245694160461,0.9091718792915344,0.8318451642990112,train,33
33,IoU,0.7461119294166565,0.7211535573005676,0.6053933501243591,0.4799504578113556,0.6381523609161377,train,33
34,Accuracy,0.7961644530296326,0.8103456497192383,0.7869889140129089,0.9353901743888855,0.8322223424911499,train,34
34,Recall,0.7961644530296326,0.8103456497192383,0.7869889140129089,0.9353901743888855,0.8322223424911499,train,34
34,IoU,0.7489248514175415,0.703956663608551,0.6104388236999512,0.44603583216667175,0.6273390054702759,train,34
35,Accuracy,0.7690330743789673,0.8200945854187012,0.794049084186554,0.9233534932136536,0.826632559299469,train,35
35,Recall,0.7690330743789673,0.8200945854187012,0.794049084186554,0.9233534932136536,0.826632559299469,train,35
35,IoU,0.7247903347015381,0.7224583625793457,0.5740631222724915,0.43788325786590576,0.6147987842559814,train,35
36,Accuracy,0.7736660838127136,0.8341566324234009,0.7986239790916443,0.938501238822937,0.8362369537353516,train,36
36,Recall,0.7736660838127136,0.8341566324234009,0.7986239790916443,0.938501238822937,0.8362369537353516,train,36
36,IoU,0.7417727708816528,0.7117810845375061,0.6062825918197632,0.4594593048095703,0.6298239231109619,train,36
37,Accuracy,0.7553399801254272,0.8556532263755798,0.7951528429985046,0.9384700655937195,0.8361539840698242,train,37
37,Recall,0.7553399801254272,0.8556532263755798,0.7951528429985046,0.9384700655937195,0.8361539840698242,train,37
37,IoU,0.7235091328620911,0.7230488061904907,0.6236516833305359,0.4827391505241394,0.6382371783256531,train,37
38,Accuracy,0.7591580748558044,0.8500773906707764,0.7700702548027039,0.9372276067733765,0.8291333317756653,train,38
38,Recall,0.7591580748558044,0.8500773906707764,0.7700702548027039,0.9372276067733765,0.8291333317756653,train,38
38,IoU,0.7282622456550598,0.7157708406448364,0.5995181798934937,0.45303210616111755,0.6241458654403687,train,38
39,Accuracy,0.8001598119735718,0.8392411470413208,0.7882897853851318,0.9405640959739685,0.8420636653900146,train,39
39,Recall,0.8001598119735718,0.8392411470413208,0.7882897853851318,0.9405640959739685,0.8420636653900146,train,39
39,IoU,0.7539970278739929,0.7339591383934021,0.6382358074188232,0.4456171989440918,0.6429523229598999,train,39
40,Accuracy,0.775129497051239,0.8609681725502014,0.7992557883262634,0.9276508092880249,0.840751051902771,train,40
40,Recall,0.775129497051239,0.8609681725502014,0.7992557883262634,0.9276508092880249,0.840751051902771,train,40
40,IoU,0.7390785217285156,0.7333487272262573,0.6341612935066223,0.5011659264564514,0.6519386172294617,train,40
41,Accuracy,0.8132292628288269,0.8450747132301331,0.7687161564826965,0.9455733895301819,0.8431483507156372,train,41
41,Recall,0.8132292628288269,0.8450747132301331,0.7687161564826965,0.9455733895301819,0.8431483507156372,train,41
41,IoU,0.767075777053833,0.7342538237571716,0.6260576844215393,0.4664263129234314,0.6484533548355103,train,41
42,Accuracy,0.7716442942619324,0.8420414924621582,0.8163889050483704,0.9391240477561951,0.8422996997833252,train,42
42,Recall,0.7716442942619324,0.8420414924621582,0.8163889050483704,0.9391240477561951,0.8422996997833252,train,42
42,IoU,0.740059494972229,0.7318035960197449,0.619193434715271,0.4754388928413391,0.641623854637146,train,42
43,Accuracy,0.7830051779747009,0.857757568359375,0.7970463633537292,0.9541596174240112,0.8479921817779541,train,43
43,Recall,0.7830051779747009,0.857757568359375,0.7970463633537292,0.9541596174240112,0.8479921817779541,train,43
43,IoU,0.7498645782470703,0.7442026734352112,0.6451021432876587,0.4649680256843567,0.6510343551635742,train,43
44,Accuracy,0.7900830507278442,0.8549394607543945,0.8005154728889465,0.9437897205352783,0.8473319411277771,train,44
44,Recall,0.7900830507278442,0.8549394607543945,0.8005154728889465,0.9437897205352783,0.8473319411277771,train,44
44,IoU,0.7522051930427551,0.7354704141616821,0.6471057534217834,0.4696207344532013,0.6511005163192749,train,44
45,Accuracy,0.7842962145805359,0.8666391968727112,0.7959893941879272,0.9461650252342224,0.848272442817688,train,45
45,Recall,0.7842962145805359,0.8666391968727112,0.7959893941879272,0.9461650252342224,0.848272442817688,train,45
45,IoU,0.752621054649353,0.7510103583335876,0.6304921507835388,0.4734530746936798,0.6518941521644592,train,45
46,Accuracy,0.8219102025032043,0.8349970579147339,0.8037665486335754,0.9475207328796387,0.8520486354827881,train,46
46,Recall,0.8219102025032043,0.8349970579147339,0.8037665486335754,0.9475207328796387,0.8520486354827881,train,46
46,IoU,0.775930643081665,0.7391171455383301,0.6480710506439209,0.4758911728858948,0.6597524881362915,train,46
47,Accuracy,0.7880187034606934,0.8435642123222351,0.8173069357872009,0.9394547343254089,0.8470861911773682,train,47
47,Recall,0.7880187034606934,0.8435642123222351,0.8173069357872009,0.9394547343254089,0.8470861911773682,train,47
47,IoU,0.7502214908599854,0.7404905557632446,0.6291823983192444,0.48982125520706177,0.652428925037384,train,47
48,Accuracy,0.7945964932441711,0.8498597741127014,0.8073270916938782,0.938383936882019,0.8475418090820312,train,48
48,Recall,0.7945964932441711,0.8498597741127014,0.8073270916938782,0.938383936882019,0.8475418090820312,train,48
48,IoU,0.7578802108764648,0.737751841545105,0.6335060596466064,0.4667282700538635,0.6489666104316711,train,48
49,Accuracy,0.8074285984039307,0.8450015187263489,0.7730828523635864,0.9473524689674377,0.8432163596153259,train,49
49,Recall,0.8074285984039307,0.8450015187263489,0.7730828523635864,0.9473524689674377,0.8432163596153259,train,49
49,IoU,0.7664362788200378,0.735058069229126,0.611727237701416,0.45727699995040894,0.6426246762275696,train,49
50,Accuracy,0.8149157762527466,0.844293475151062,0.7994588613510132,0.9442031979560852,0.8507178425788879,train,50
50,Recall,0.8149157762527466,0.844293475151062,0.7994588613510132,0.9442031979560852,0.8507178425788879,train,50
50,IoU,0.776053249835968,0.7397627234458923,0.6372186541557312,0.4748768210411072,0.6569778919219971,train,50
